time_s,time_us,time_steady,deg,vdda,vbat,seq,srcSystem,srcComponent,time_gregorian
5,821000,6073,17.493982315063477,3.2730541229248047,0.0,5,12,0,1970-01-01T03:00:05
315964804,47000,7075,17.66067886352539,3.2731850147247314,0.0,6,12,0,1980-01-06T03:00:04
315964805,7000,8075,17.82516098022461,3.279366970062256,0.0,7,12,0,1980-01-06T03:00:05
315964814,934000,18097,18.766010284423828,3.3010661602020264,0.0,17,12,0,1980-01-06T03:00:14
315964817,821000,21104,18.900344848632812,3.3003785610198975,0.0,20,12,0,1980-01-06T03:00:17
315964820,709000,24112,18.931005477905273,3.290191650390625,0.0,23,12,0,1980-01-06T03:00:20
315964826,789000,30122,19.044530868530273,3.2872204780578613,0.0,29,12,0,1980-01-06T03:00:26
315964829,674000,33127,19.231155395507812,3.2973005771636963,0.0,32,12,0,1980-01-06T03:00:29
315964830,636000,34129,19.239728927612305,3.29734468460083,0.0,33,12,0,1980-01-06T03:00:30
315964833,933000,37134,19.239360809326172,3.2872862815856934,0.0,36,12,0,1980-01-06T03:00:33
315964834,895000,38136,19.30144500732422,3.286846399307251,0.0,37,12,0,1980-01-06T03:00:34
315964835,855000,39136,19.39606475830078,3.297189950942993,0.0,38,12,0,1980-01-06T03:00:35
315964838,742000,42143,19.47998046875,3.2963716983795166,0.0,41,12,0,1980-01-06T03:00:38
315964840,18000,43147,19.447702407836914,3.286912441253662,0.0,42,12,0,1980-01-06T03:00:40
315964842,901000,46151,19.599864959716797,3.2971012592315674,0.0,45,12,0,1980-01-06T03:00:42
315964843,861000,47151,19.605201721191406,3.296172618865967,0.0,46,12,0,1980-01-06T03:00:43
315964844,823000,48153,19.502349853515625,3.286780595779419,0.0,47,12,0,1980-01-06T03:00:44
315964845,783000,49153,19.51081085205078,3.2865171432495117,0.0,48,12,0,1980-01-06T03:00:45
315964847,54000,50155,19.561540603637695,3.285769462585449,0.0,49,12,0,1980-01-06T03:00:47
315964848,17000,51158,19.664731979370117,3.2966148853302,0.0,50,12,0,1980-01-06T03:00:48
315964848,979000,52160,19.675321578979492,3.297278642654419,0.0,51,12,0,1980-01-06T03:00:48
315964849,939000,53160,19.622121810913086,3.2864508628845215,0.0,52,12,0,1980-01-06T03:00:49
315964850,901000,54162,19.699195861816406,3.2965705394744873,0.0,53,12,0,1980-01-06T03:00:50
315964851,860000,55162,19.65442657470703,3.2866268157958984,0.0,54,12,0,1980-01-06T03:00:51
315964852,822000,56164,19.66541290283203,3.287682294845581,0.0,55,12,0,1980-01-06T03:00:52
315964858,589000,62171,19.717308044433594,3.2864508628845215,0.0,61,12,0,1980-01-06T03:00:58
315964859,553000,63174,19.72624969482422,3.286055088043213,0.0,62,12,0,1980-01-06T03:00:59
315964860,923000,64176,19.904842376708984,3.2964820861816406,0.0,63,12,0,1980-01-06T03:01:00
315964861,883000,65176,19.8237361907959,3.2963051795959473,0.0,64,12,0,1980-01-06T03:01:01
315964862,845000,66178,19.76795196533203,3.286539077758789,0.0,65,12,0,1980-01-06T03:01:02
315964863,808000,67181,19.90645980834961,3.297234296798706,0.0,66,12,0,1980-01-06T03:01:03
315964864,770000,68183,19.78771209716797,3.285747528076172,0.0,67,12,0,1980-01-06T03:01:04
315964865,730000,69183,19.752538681030273,3.287088632583618,0.0,68,12,0,1980-01-06T03:01:05
315964868,18000,71188,19.911399841308594,3.2971677780151367,0.0,70,12,0,1980-01-06T03:01:08
315964868,979000,72190,19.88709831237793,3.2962167263031006,0.0,71,12,0,1980-01-06T03:01:08
315964869,939000,73190,19.943506240844727,3.2958853244781494,0.0,72,12,0,1980-01-06T03:01:09
315964870,901000,74192,19.755434036254883,3.2868244647979736,0.0,73,12,0,1980-01-06T03:01:10
315964871,864000,75195,19.770166397094727,3.2866268157958984,0.0,74,12,0,1980-01-06T03:01:11
315964872,826000,76197,19.90245819091797,3.2966148853302,0.0,75,12,0,1980-01-06T03:01:12
315964874,95000,77197,20.000368118286133,3.2959513664245605,0.0,76,12,0,1980-01-06T03:01:14
315964875,57000,78199,19.93635368347168,3.295973300933838,0.0,77,12,0,1980-01-06T03:01:15
315964876,20000,79202,19.82850456237793,3.2899491786956787,0.0,78,12,0,1980-01-06T03:01:16
315964876,982000,80204,19.825042724609375,3.286165237426758,0.0,79,12,0,1980-01-06T03:01:16
